latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,cp_code,cp_type,cp_system,cp_short_term,cp_free,cp_night,cp_decks,cp_gantry_height,cp_basement,geometry,dist_to_airfield,airfield,height_score_2020,density_500m,units_per_floor,est_land_use,is_point_block,nearest_train_stn,dist_to_train_stn,dist_to_city_centre
2020-04-24,1999.0,120c,rivervale dr,17,sk,115.0,0.0,0.0,0.0,32.0,32.0,51.0,0.0,0,1.385262446,103.904005,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566540.92798175 154221.735791211),2828,paya lebar air base,0.69,77,6.764705882352941,775.8823529411765,0,KANGKAR LRT STATION,250,12620
2020-04-24,1999.0,119d,rivervale dr,15,sk,87.0,0.0,0.0,0.0,28.0,28.0,31.0,0.0,0,1.38530593,103.9036099,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566496.94565094 154226.5778231201),2843,paya lebar air base,-1.29,83,5.8,651.3333333333334,0,KANGKAR LRT STATION,219,12604
2020-04-24,1999.0,119a,rivervale dr,17,sk,126.0,0.0,0.0,0.0,48.0,32.0,46.0,0.0,0,1.384175305,103.90338359999998,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566471.75405017 154100.6804569316),2727,paya lebar air base,0.88,68,7.411764705882353,822.3529411764706,0,KANGKAR LRT STATION,139,12481
2020-04-24,1999.0,120a,rivervale dr,10,sk,61.0,0.0,0.0,0.0,27.0,18.0,16.0,0.0,0,1.385932155,103.9039843,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566538.62366829 154296.309261366),2901,paya lebar air base,-6.43,84,6.1,658.0,0,BAKAU LRT STATION,287,12685
2020-04-24,1999.0,120b,rivervale dr,17,sk,115.0,0.0,0.0,0.0,48.0,32.0,35.0,0.0,0,1.3857981819999998,103.90439429999999,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566584.26465951 154281.3910914647),2877,paya lebar air base,0.62,79,6.764705882352941,738.2352941176471,0,BAKAU LRT STATION,278,12693
2020-04-24,1999.0,119b,rivervale dr,15,sk,101.0,0.0,0.0,0.0,42.0,28.0,31.0,0.0,0,1.384362109,103.90296500000001,sk27,basement car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,3,2.15,y,POINT (11566425.15571133 154121.4814536472),2759,paya lebar air base,-1.12,73,6.733333333333333,735.3333333333334,0,KANGKAR LRT STATION,100,12478
2020-04-24,1999.0,273b,jurong west ave 3,15,jw,115.0,0.0,0.0,0.0,45.0,70.0,0.0,0.0,0,1.3515563369999999,103.7036275,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544235.00671532 150468.51846182),3983,tengah air base,-0.17,30,7.666666666666667,806.6666666666666,0,BOON LAY MRT STATION,1458,18063
2020-04-24,1999.0,273d,jurong west ave 3,15,jw,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0,1.352255026,103.7030813,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544174.20400945 150546.3178212814),3915,tengah air base,-0.17,30,7.6,684.0,0,BOON LAY MRT STATION,1546,18150
2020-04-24,1999.0,273a,jurong west ave 3,15,jw,98.0,0.0,0.0,0.0,28.0,70.0,0.0,0.0,0,1.3514503619999998,103.7034853,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544219.17708373 150456.7180960598),3996,tengah air base,-0.17,30,6.533333333333333,704.6666666666666,0,BOON LAY MRT STATION,1450,18072
2020-04-24,2000.0,273c,jurong west ave 3,15,jw,100.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0,1.351832419,103.7040078,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544277.34151767 150499.2603239223),3947,tengah air base,-0.19,27,6.666666666666667,716.6666666666666,0,BOON LAY MRT STATION,1481,18037
2020-04-24,2000.0,274a,jurong west ave 3,15,jw,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0,1.3522650530000002,103.703604,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544232.39070729 150547.4343327647),3905,tengah air base,-0.18,28,5.6,728.0,0,BOON LAY MRT STATION,1536,18098
2020-04-24,2000.0,274d,jurong west ave 3,15,jw,112.0,0.0,0.0,0.0,42.0,70.0,0.0,0.0,0,1.3522034580000002,103.7043861,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544319.45368104 150540.575698674),3901,tengah air base,-0.33,24,7.466666666666667,788.6666666666666,0,BOON LAY MRT STATION,1516,18016
2020-04-24,2000.0,276b,jurong west ave 3,15,jw,115.0,0.0,0.0,0.0,45.0,70.0,0.0,0.0,0,1.352663872,103.7044481,jm19,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11544326.35548947 150591.8430323201),3849,tengah air base,-0.35,23,7.666666666666667,806.6666666666666,0,BOON LAY MRT STATION,1565,18031
2020-04-24,1999.0,193,rivervale dr,17,sk,176.0,0.0,0.0,0.0,80.0,96.0,0.0,0.0,0,1.393279532,103.9019417,sk31,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11566311.2424764 155114.4561406269),3743,paya lebar air base,0.94,82,10.352941176470589,1072.9411764705883,0,COMPASSVALE LRT STATION,212,13313
2020-04-24,1999.0,194,rivervale dr,17,sk,180.0,0.0,0.0,0.0,115.0,65.0,0.0,0.0,0,1.3926095619999999,103.9015926,sk31,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11566272.38084216 155039.8533755763),3680,paya lebar air base,0.96,85,10.588235294117647,1048.5294117647059,0,COMPASSVALE LRT STATION,243,13230
2020-04-24,1999.0,195,rivervale dr,17,sk,166.0,0.0,0.0,0.0,128.0,38.0,0.0,0.0,0,1.393282704,103.9025762,sk31,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11566381.87469331 155114.8093504785),3729,paya lebar air base,0.76,83,9.764705882352942,934.7058823529412,0,COMPASSVALE LRT STATION,270,13344
2020-04-24,1999.0,196,rivervale dr,17,sk,123.0,0.0,0.0,0.0,34.0,89.0,0.0,0.0,0,1.392836795,103.9031463,sk31,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11566445.33793501 155065.1563123016),3668,paya lebar air base,0.64,91,7.235294117647059,782.0588235294117,0,RUMBIA LRT STATION,347,13326
2020-04-24,1999.0,197,rivervale dr,17,sk,124.0,0.0,0.0,0.0,34.0,90.0,0.0,0.0,0,1.392607205,103.9035635,sk31,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11566491.78042657 155039.5909180148),3634,paya lebar air base,0.51,97,7.294117647058823,788.8235294117648,0,RUMBIA LRT STATION,294,13323
2020-04-24,1999.0,404,admiralty link,15,sb,115.0,0.0,0.0,0.0,59.0,56.0,0.0,0.0,0,1.454353459,103.8164146,sb13,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11556790.40925537 161915.2746867556),3240,sembawang air base,-1.09,70,7.666666666666667,783.3333333333334,0,SEMBAWANG MRT STATION,712,19223
2020-04-24,1999.0,405,admiralty link,15,sb,112.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0,1.453298351,103.81613859999999,sb13,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11556759.68507591 161797.7827803578),3121,sembawang air base,-0.94,89,7.466666666666667,672.0,0,SEMBAWANG MRT STATION,640,19115
2020-04-24,1999.0,402,admiralty link,15,sb,98.0,0.0,0.0,0.0,28.0,70.0,0.0,0.0,0,1.453890539,103.8157691,sb13,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11556718.55252407 161863.7260676159),3181,sembawang air base,-1.18,73,6.533333333333333,704.6666666666666,0,SEMBAWANG MRT STATION,717,19187
2020-04-24,1999.0,403,admiralty link,15,sb,84.0,0.0,0.0,0.0,28.0,56.0,0.0,0.0,0,1.45391726,103.8161301,sb13,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11556758.73886024 161866.701593667),3189,sembawang air base,-1.04,77,5.6,597.3333333333334,0,SEMBAWANG MRT STATION,693,19182
2020-04-24,1999.0,301a,anchorvale dr,15,sk,88.0,0.0,0.0,0.0,14.0,74.0,0.0,0.0,0,1.3890220969999998,103.891728,sk36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565174.25859328 154640.3809111963),3740,paya lebar air base,-0.5,92,5.866666666666666,651.3333333333334,0,RENJONG LRT STATION,287,12435
2020-04-24,1999.0,301d,anchorvale dr,15,sk,98.0,0.0,0.0,0.0,14.0,84.0,0.0,0.0,0,1.388405238,103.8913018,sk36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565126.81422631 154571.6923064226),3708,paya lebar air base,-0.53,87,6.533333333333333,728.0,0,RENJONG LRT STATION,205,12354
2020-04-24,2000.0,301b,anchorvale dr,15,sk,112.0,0.0,0.0,0.0,28.0,84.0,0.0,0.0,0,1.389306839,103.8910983,sk36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565104.16070993 154672.0875644696),3804,paya lebar air base,-0.52,92,7.466666666666667,812.0,0,RENJONG LRT STATION,293,12439
2020-04-24,2000.0,301c,anchorvale dr,15,sk,144.0,0.0,0.0,0.0,59.0,85.0,0.0,0.0,0,1.388518203,103.8910825,sk36,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565102.40186197 154584.2712059932),3732,paya lebar air base,-0.53,86,9.6,1005.6666666666666,0,RENJONG LRT STATION,208,12357
2020-04-24,1999.0,299c,compassvale st,17,sk,128.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0,1.3963490109999999,103.90177790000001,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566293.00834381 155456.2502545719),4079,paya lebar air base,0.99,89,7.529411764705882,922.3529411764706,0,COMPASSVALE LRT STATION,251,13614
2020-04-24,1999.0,299a,compassvale st,17,sk,177.0,0.0,0.0,0.0,51.0,94.0,32.0,0.0,0,1.396241314,103.90263279999999,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566388.17537648 155444.2579184568),4048,paya lebar air base,0.75,97,10.411764705882353,1150.5882352941176,0,COMPASSVALE LRT STATION,308,13643
2020-04-24,1999.0,299b,compassvale st,17,sk,177.0,0.0,0.0,0.0,51.0,94.0,32.0,0.0,0,1.396828596,103.9011868,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566227.2073928 155509.6532763258),4145,paya lebar air base,0.94,90,10.411764705882353,1150.5882352941176,0,COMPASSVALE LRT STATION,270,13636
2020-04-24,1999.0,298c,compassvale st,17,sk,177.0,0.0,0.0,0.0,67.0,78.0,32.0,0.0,0,1.396269926,103.9009832,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566204.54274447 155447.4439377075),4090,paya lebar air base,1.18,90,10.411764705882353,1127.0588235294117,0,COMPASSVALE LRT STATION,205,13570
2020-04-24,1999.0,298b,compassvale st,17,sk,177.0,0.0,0.0,0.0,67.0,78.0,32.0,0.0,0,1.395521675,103.902214,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566341.55477374 155364.1242912419),3979,paya lebar air base,0.91,90,10.411764705882353,1127.0588235294117,0,COMPASSVALE LRT STATION,225,13551
2020-04-24,1999.0,298a,compassvale st,17,sk,177.0,0.0,0.0,0.0,67.0,78.0,32.0,0.0,0,1.3951670980000002,103.9017895,sk34,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11566294.2996499 155324.6412523172),3951,paya lebar air base,1.0,81,10.411764705882353,1127.0588235294117,0,COMPASSVALE LRT STATION,164,13496
2020-04-24,1999.0,258a,compassvale rd,15,sk,86.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0,1.3929347440000002,103.8969182,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565752.0290144 155076.0631679102),3871,paya lebar air base,-0.3,73,5.733333333333333,657.6666666666666,0,SENGKANG MRT STATION,212,13052
2020-04-24,1999.0,257b,compassvale rd,15,sk,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0,1.3925978559999999,103.8969804,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565758.95308673 155038.5498846118),3833,paya lebar air base,-0.3,76,5.6,504.0,0,SENGKANG MRT STATION,196,13020
2020-04-24,1999.0,259b,compassvale rd,15,sk,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0,1.393871198,103.897506,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565817.46261109 155180.3395852672),3945,paya lebar air base,-0.16,76,5.6,504.0,0,SENGKANG MRT STATION,331,13173
2020-04-24,1999.0,258d,compassvale rd,15,sk,86.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0,1.393504589,103.8970972,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565771.95520325 155139.5167816765),3923,paya lebar air base,-0.25,72,5.733333333333333,657.6666666666666,0,SENGKANG MRT STATION,270,13118
2020-04-24,1999.0,259a,compassvale rd,15,sk,102.0,0.0,0.0,0.0,28.0,74.0,0.0,0.0,0,1.3939059059999999,103.8967321,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565731.31245716 155184.2044057925),3978,paya lebar air base,-0.21,71,6.8,735.3333333333334,0,SENGKANG MRT STATION,282,13143
2020-04-24,1999.0,257c,compassvale rd,15,sk,128.0,0.0,0.0,0.0,44.0,84.0,0.0,0.0,0,1.392787985,103.8963883,sk26,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n,POINT (11565693.04081623 155059.7212021363),3877,paya lebar air base,-0.25,75,8.533333333333333,908.0,0,SENGKANG MRT STATION,159,13014
2020-04-24,1999.0,258b,compassvale rd,15,sk,86.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0,1.392902775,103.8974046,sk25,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565806.17481472 155072.5033431867),3848,paya lebar air base,-0.14,72,5.733333333333333,657.6666666666666,0,SENGKANG MRT STATION,254,13070
2020-04-24,1999.0,258c,compassvale rd,15,sk,86.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0,1.3933957730000002,103.89757320000001,sk25,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565824.94328087 155127.3998567031),3893,paya lebar air base,-0.17,75,5.733333333333333,657.6666666666666,0,SENGKANG MRT STATION,301,13127
2020-04-24,1999.0,257a,compassvale rd,15,sk,118.0,0.0,0.0,0.0,44.0,74.0,0.0,0.0,0,1.3923862880000002,103.8976478,sk25,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565833.24771488 155014.9912853216),3785,paya lebar air base,-0.22,74,7.866666666666666,831.3333333333334,0,SENGKANG MRT STATION,255,13028
2020-04-24,1999.0,259c,compassvale rd,15,sk,112.0,0.0,0.0,0.0,28.0,84.0,0.0,0.0,0,1.39338846,103.8980814,sk25,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565881.51584609 155126.5855364729),3873,paya lebar air base,-0.19,77,7.466666666666667,812.0,0,COMPASSVALE LRT STATION,293,13149
2020-04-24,1999.0,203b,compassvale rd,16,sk,103.0,0.0,0.0,0.0,16.0,87.0,0.0,0.0,0,1.3868990980000002,103.8947717,sk28,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565513.08172741 154403.9803840042),3366,paya lebar air base,0.33,96,6.4375,715.3125,0,RANGGUNG LRT STATION,398,12344
2020-04-24,1999.0,203c,compassvale rd,16,sk,90.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0,1.3868120069999998,103.8952834,sk28,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565570.04391085 154394.2826174521),3330,paya lebar air base,0.26,96,5.625,600.0,0,RANGGUNG LRT STATION,354,12358
2020-04-24,1999.0,203d,compassvale rd,16,sk,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1.3872144519999998,103.8955253,sk28,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565596.97209567 154439.095720076),3357,paya lebar air base,0.26,98,5.625,731.25,0,RANGGUNG LRT STATION,377,12409
2020-04-24,1999.0,203e,compassvale rd,16,sk,156.0,0.0,0.0,0.0,86.0,70.0,0.0,0.0,0,1.387950188,103.8957793,sk28,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565625.24724633 154521.0215007511),3417,paya lebar air base,0.21,90,9.75,986.875,0,SENGKANG LRT STATION,407,12495
2020-04-24,1999.0,203a,compassvale rd,16,sk,157.0,0.0,0.0,0.0,76.0,81.0,0.0,0.0,0,1.386469231,103.8954078,sk28,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11565583.8920555 154356.11379029),3290,paya lebar air base,0.18,105,9.8125,1009.6875,0,RANGGUNG LRT STATION,316,12328
2020-04-24,1999.0,200d,sengkang east rd,16,sk,101.0,0.0,0.0,0.0,15.0,86.0,0.0,0.0,0,1.3872615119999998,103.8930077,sk32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11565316.71414565 154444.3359511895),3500,paya lebar air base,0.46,87,6.3125,702.5,0,RENJONG LRT STATION,283,12306
2020-04-24,1999.0,202c,sengkang east rd,16,sk,122.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0,1.3875322819999998,103.89296709999999,sk32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11565312.19457432 154474.4867687295),3528,paya lebar air base,0.48,87,7.625,781.5625,0,RENJONG LRT STATION,286,12332
2020-04-24,1999.0,200a,sengkang east rd,16,sk,139.0,0.0,0.0,0.0,60.0,79.0,0.0,0.0,0,1.3870070319999999,103.8919648,sk32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11565200.6190487 154415.9990630698),3538,paya lebar air base,0.45,82,8.6875,905.3125,0,RENJONG LRT STATION,164,12237
2020-04-24,1999.0,200b,sengkang east rd,16,sk,107.0,0.0,0.0,0.0,16.0,91.0,0.0,0.0,0,1.3870653780000002,103.8927356,sk32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n,POINT (11565286.4241122 154422.4960137367),3497,paya lebar air base,0.47,85,6.6875,744.0625,0,RENJONG LRT STATION,249,12275
2020-04-24,1999.0,103b,depot rd,20,bm,76.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0,1.2807369240000002,103.8131357,drs,surface car park,electronic parking,whole day,no,yes,0,2.15,n,POINT (11556425.40377701 142582.8565396408),13865,paya lebar air base,0.9,20,3.8,389.5,0,REDHILL MRT STATION,1059,4281
2020-04-24,1999.0,103a,depot rd,25,bm,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0,1.280701976,103.81335340000001,drs,surface car park,electronic parking,whole day,no,yes,0,2.15,n,POINT (11556449.63803016 142578.9651739631),13849,paya lebar air base,6.32,19,3.84,345.6,1,REDHILL MRT STATION,1053,4258
2020-04-24,2016.0,102a,depot rd,21,bm,114.0,0.0,39.0,0.0,0.0,0.0,0.0,75.0,0,1.2802913459999998,103.81333240000001,drs,surface car park,electronic parking,whole day,no,yes,0,2.15,n,POINT (11556447.30032085 142533.2426333571),13879,paya lebar air base,1.19,21,5.428571428571429,355.57142857142856,0,REDHILL MRT STATION,1096,4264
2020-04-24,1999.0,307b,anchorvale rd,16,sk,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1.3895446530000002,103.8874435,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564697.31023498 154698.5686837831),3737,seletar airport,-0.18,68,5.625,731.25,0,TONGKANG LRT STATION,181,12325
2020-04-24,1999.0,307a,anchorvale rd,16,sk,92.0,0.0,0.0,0.0,30.0,62.0,0.0,0.0,0,1.389397564,103.8880427,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564764.01287386 154682.1899952542),3790,seletar airport,-0.08,72,5.75,614.375,0,TONGKANG LRT STATION,246,12332
2020-04-24,2000.0,308c,anchorvale rd,17,sk,116.0,0.0,0.0,0.0,42.0,74.0,0.0,0.0,0,1.389227472,103.8868447,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564630.65212389 154663.2498725934),3728,seletar airport,0.71,59,6.823529411764706,722.9411764705883,0,TONGKANG LRT STATION,114,12271
2020-04-24,2000.0,308a,anchorvale rd,17,sk,116.0,0.0,0.0,0.0,42.0,74.0,0.0,0.0,0,1.3898949059999999,103.8859202,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564527.73725465 154737.5701413814),3609,seletar airport,0.37,52,6.823529411764706,722.9411764705883,0,TONGKANG LRT STATION,61,12308
2020-04-24,2000.0,307c,anchorvale rd,17,sk,98.0,0.0,0.0,0.0,32.0,66.0,0.0,0.0,0,1.389901384,103.8871214,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564661.45422699 154738.2914812743),3684,seletar airport,0.74,68,5.764705882352941,615.8823529411765,0,TONGKANG LRT STATION,156,12351
2020-04-24,2000.0,307d,anchorvale rd,17,sk,96.0,0.0,0.0,0.0,32.0,64.0,0.0,0.0,0,1.390298901,103.8864893,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564591.08917686 154782.5558984741),3608,seletar airport,0.56,62,5.647058823529412,602.3529411764706,0,TONGKANG LRT STATION,128,12371
2020-04-24,2000.0,308b,anchorvale rd,17,sk,98.0,0.0,0.0,0.0,32.0,66.0,0.0,0.0,0,1.389930951,103.8865607,sk44,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564599.03738851 154741.5838333531),3646,seletar airport,0.6,63,5.764705882352941,615.8823529411765,0,TONGKANG LRT STATION,104,12334
2020-04-24,2000.0,306c,anchorvale link,16,sk,151.0,0.0,0.0,0.0,91.0,60.0,0.0,0.0,0,1.389887699,103.8881145,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564772.0056133 154736.7676256979),3751,seletar airport,-0.06,78,9.4375,943.125,0,TONGKANG LRT STATION,261,12386
2020-04-24,2000.0,306b,anchorvale link,16,sk,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1.389672461,103.8886142,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564827.63196285 154712.8003907443),3804,seletar airport,0.09,79,5.625,731.25,0,TONGKANG LRT STATION,312,12382
2020-04-24,2000.0,306a,anchorvale link,16,sk,113.0,0.0,0.0,0.0,42.0,71.0,0.0,0.0,0,1.390179672,103.8890486,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564875.98914965 154769.2794788244),3790,seletar airport,0.14,90,7.0625,746.5625,0,TONGKANG LRT STATION,370,12451
2020-04-24,2001.0,314a,anchorvale link,15,sk,78.0,0.0,0.0,0.0,22.0,56.0,0.0,0.0,0,1.390963468,103.8891468,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564886.92072365 154856.5569539334),3729,seletar airport,-0.89,95,5.2,561.3333333333334,0,TONGKANG LRT STATION,410,12536
2020-04-24,2001.0,314b,anchorvale link,16,sk,108.0,0.0,0.0,0.0,26.0,82.0,0.0,0.0,0,1.3910498619999998,103.8888467,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564853.51374446 154866.1771249666),3701,seletar airport,0.04,95,6.75,735.625,0,TONGKANG LRT STATION,385,12534
2020-04-24,2001.0,314c,anchorvale link,16,sk,84.0,0.0,0.0,0.0,26.0,58.0,0.0,0.0,0,1.3914676000000001,103.8889643,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564866.60491658 154912.6932190949),3674,seletar airport,0.05,100,5.25,563.125,0,TONGKANG LRT STATION,420,12582
2020-04-24,2001.0,314d,anchorvale link,15,sk,78.0,0.0,0.0,0.0,22.0,0.0,56.0,0.0,0,1.3914265819999998,103.88925340000002,sk40,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n,POINT (11564898.78738137 154908.1257693982),3698,seletar airport,-0.92,103,5.2,617.3333333333334,0,TONGKANG LRT STATION,445,12588
2020-04-24,1999.0,19,jln tenteram,28,kwn,107.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,0,1.327607041,103.8598605,brm5,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.0,n,POINT (11561626.78472043 147801.7661771554),6595,paya lebar air base,18.18,77,3.8214285714285716,393.92857142857144,0,BOON KENG MRT STATION,930,4898
2020-04-24,1999.0,17,jln tenteram,22,kwn,133.0,0.0,0.0,0.0,97.0,36.0,0.0,0.0,0,1.328211691,103.8598126,brm5,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.0,n,POINT (11561621.45251682 147869.0935887498),6564,paya lebar air base,12.28,72,6.045454545454546,585.0,0,BOON KENG MRT STATION,997,4963
2020-04-24,1999.0,18,jln tenteram,28,kwn,107.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,0,1.327827687,103.8600807,brm5,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.0,n,POINT (11561651.2972723 147826.334973822),6562,paya lebar air base,18.26,73,3.8214285714285716,393.92857142857144,0,BOON KENG MRT STATION,949,4927
